Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total TCP Flow Time,Label
192.168.175.102-192.168.175.43-50479-80-6,192.168.175.102,50479,192.168.175.43,80,6,2024-11-07 02:41:25.263140,398930,7,6,212.0,4521.0,212.0,0.0,30.28571428571428,80.12846827795616,4086.0,0.0,753.5,1641.8311423529522,11864.236833529692,32.587170681573205,33244.166666666664,81019.87363136542,267578.0,0.0,398203.0,66367.16666666667,113738.11464485714,278019.0,0.0,398848.0,79769.6,117699.91068093467,267578.0,502.0,1,2,0,0,0,0,152,132,17.54693805930865,15.040232622264558,0.0,4086.0,364.07692307692304,1125.6993723561707,1267199.0769230768,2,2,0,3,12,0,0,0,0.8571428571428571,364.0769230769231,30.285714285714285,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,398930,NeedManualLabel
192.168.175.102-192.168.175.43-50550-80-6,192.168.175.102,50550,192.168.175.43,80,6,2024-11-07 02:41:27.025615,563176,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,8382.81460857707,23.08337002997287,46931.333333333336,112037.87412407657,352477.0,0.0,563135.0,93855.83333333333,150082.94421874415,353850.0,0.0,562883.0,112576.6,159114.20903960778,352477.0,821.0,1,2,0,0,0,0,152,132,12.429506939216159,10.653863090756708,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,563176,NeedManualLabel
192.168.175.102-192.168.175.43-50535-80-6,192.168.175.102,50535,192.168.175.43,80,6,2024-11-07 02:41:26.699745,515030,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,9166.456322932645,25.241248082635963,42919.166666666664,117725.10200063795,404787.0,0.0,515001.0,85833.5,161992.6465846521,405829.0,0.0,513525.0,102705.00000000001,174540.36831776195,404787.0,323.0,1,2,0,0,0,0,152,132,13.591441275265518,11.649806807370444,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,515030,NeedManualLabel
192.168.175.102-192.168.175.43-50560-80-6,192.168.175.102,50560,192.168.175.43,80,6,2024-11-07 02:41:27.235958,455874,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,10355.931682877286,28.51665153090547,37989.50000000001,101002.81706197381,343907.0,0.0,455839.0,75973.16666666667,138303.86197849526,344975.0,0.0,455621.0,91124.2,148395.25189742426,343907.0,444.0,1,2,0,0,0,0,152,132,15.355120055102946,13.161531475802525,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,455874,NeedManualLabel
192.168.175.102-192.168.175.43-50588-80-6,192.168.175.102,50588,192.168.175.43,80,6,2024-11-07 02:41:27.994102,473659,7,6,262.0,4463.0,262.0,0.0,37.42857142857142,99.02669192841753,4086.0,0.0,743.8333333333334,1644.2503965840076,9975.530919923405,27.445905176508838,39471.583333333336,106275.6341906685,363920.0,0.0,473639.0,78939.83333333334,146490.4787983392,366320.0,0.0,473624.0,94724.8,156699.8502925258,363920.0,638.0,1,2,0,0,0,0,152,132,14.778564325812452,12.667340850696387,0.0,4086.0,363.46153846153845,1125.0486371252737,1265734.4358974358,2,2,0,3,12,0,0,0,0.8571428571428571,363.46153846153845,37.42857142857143,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,473659,NeedManualLabel
192.168.175.102-192.168.175.43-50651-80-6,192.168.175.102,50651,192.168.175.43,80,6,2024-11-07 02:41:29.086818,117786,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,38561.458917019,110.3696534392882,9815.500000000002,29034.056480748135,101429.0,0.0,117757.0,19626.166666666664,40352.969592914305,101429.0,0.0,117753.0,23550.6,43971.37940524495,101797.0,449.0,1,2,0,0,0,0,152,132,59.42981339038595,50.93984004890225,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,117786,NeedManualLabel
192.168.175.102-192.168.175.43-50512-80-6,192.168.175.102,50512,192.168.175.43,80,6,2024-11-07 02:41:26.204155,411176,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,11486.565363737183,31.616631320894218,34264.66666666667,90413.40350687485,306282.0,0.0,409674.0,68279.0,123675.96498592602,307006.0,0.0,411134.0,82226.8,132818.45229748765,306282.0,410.0,1,2,0,0,0,0,152,132,17.024339942019964,14.592291378874254,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,411176,NeedManualLabel
192.168.175.102-192.168.175.43-50557-80-6,192.168.175.102,50557,192.168.175.43,80,6,2024-11-07 02:41:27.206772,534590,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,8834.807983688434,24.31770141603846,44549.166666666664,105938.90802192927,323543.0,0.0,534248.0,89041.33333333334,142250.85322298305,325823.0,0.0,534571.0,106914.2,150272.72269011431,323543.0,763.0,1,2,0,0,0,0,152,132,13.0941469163284,11.223554499710058,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,534590,NeedManualLabel
192.168.175.43-192.168.175.40-41730-53-17,192.168.175.43,41730,192.168.175.40,53,17,2024-11-07 02:41:25.090314,36659,1,1,45.0,116.0,45.0,45.0,45.0,0.0,116.0,116.0,116.0,0.0,4391.827382088983,54.55686188930413,36659.0,0.0,36659.0,36659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.278430944652065,27.278430944652065,45.0,116.0,80.5,50.204581464244875,2520.5,0,0,0,0,0,0,0,0,1.0,80.5,45.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,36659,NeedManualLabel
192.168.175.102-192.168.175.43-50619-80-6,192.168.175.102,50619,192.168.175.43,80,6,2024-11-07 02:41:28.632301,272775,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,17310.970580148474,47.65832645953625,22731.25,53218.408556583636,161380.0,0.0,272719.0,45453.166666666664,71086.40012665337,162330.0,0.0,272747.0,54549.4,75112.56017338246,161380.0,459.0,1,2,0,0,0,0,152,132,25.662175785904136,21.996150673632116,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,272775,NeedManualLabel
192.168.175.102-192.168.175.43-50482-80-6,192.168.175.102,50482,192.168.175.43,80,6,2024-11-07 02:41:25.271404,521975,7,6,212.0,4521.0,212.0,0.0,30.28571428571428,80.12846827795616,4086.0,0.0,753.5,1641.8311423529522,9067.484074907803,24.90540734709517,43497.916666666664,99220.92460900146,266031.0,0.0,521719.0,86953.16666666667,131611.00825602192,267859.0,0.0,521854.0,104370.8,138581.12622828552,266031.0,1147.0,1,2,0,0,0,0,152,132,13.410603956128169,11.494803390967,0.0,4086.0,364.07692307692304,1125.6993723561707,1267199.0769230768,2,2,0,3,12,0,0,0,0.8571428571428571,364.0769230769231,30.285714285714285,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,521975,NeedManualLabel
192.168.175.102-192.168.175.43-50566-80-6,192.168.175.102,50566,192.168.175.43,80,6,2024-11-07 02:41:27.382822,166991,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,27199.070608595674,77.848506805756,13915.916666666668,37695.956044161205,130171.0,0.0,166935.0,27822.5,51702.56077507186,130171.0,0.0,166774.0,33354.8,55862.8228448939,130499.0,433.0,1,2,0,0,0,0,152,132,41.91842674156092,35.930080064195074,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,166991,NeedManualLabel
192.168.175.102-192.168.175.43-50613-80-6,192.168.175.102,50613,192.168.175.43,80,6,2024-11-07 02:41:28.552409,217939,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,20840.69395564814,59.64971849921309,18161.583333333332,58119.230740792795,202399.0,0.0,217651.0,36275.16666666667,81561.33101762542,202399.0,0.0,217888.0,43577.6,89371.84111508502,203211.0,582.0,1,2,0,0,0,0,152,132,32.11907919188397,27.530639307329118,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,217939,NeedManualLabel
192.168.175.102-192.168.175.43-50658-80-6,192.168.175.102,50658,192.168.175.43,80,6,2024-11-07 02:41:29.205712,366339,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,12886.970811188543,35.486257264446316,30528.249999999996,78620.54748788929,262616.0,0.0,366287.0,61047.833333333336,107185.3713328767,263810.0,0.0,366315.0,73263.0,114449.39506174771,262616.0,272.0,1,2,0,0,0,0,152,132,19.107984680855708,16.378272583590608,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,366339,NeedManualLabel
192.168.175.102-192.168.175.43-50595-80-6,192.168.175.102,50595,192.168.175.43,80,6,2024-11-07 02:41:28.113342,219857,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,20658.882819287082,59.12934316396567,18321.41666666667,38029.77478588522,106384.0,0.0,219828.0,36638.0,49286.04731158708,106384.0,0.0,218749.0,43749.799999999996,51275.078105254994,106838.0,762.0,1,2,0,0,0,0,152,132,31.838877088289205,27.290466075676463,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,219857,NeedManualLabel
192.168.175.102-192.168.175.43-50667-80-6,192.168.175.102,50667,192.168.175.43,80,6,2024-11-07 02:41:29.506065,3293,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0467658669907,658.6,992.3393068905414,2422.0,44.0,3293.0,1097.6666666666667,1147.4250883318412,2422.0,401.0,2984.0,2984.0,0.0,2984.0,2984.0,0,0,0,0,0,0,92,52,1214.697843911327,607.3489219556635,0.0,0.0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,3293,NeedManualLabel
192.168.175.102-192.168.175.43-50528-80-6,192.168.175.102,50528,192.168.175.43,80,6,2024-11-07 02:41:26.576893,124638,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,36441.53468444615,104.30205876217526,10386.5,30663.457560188064,107011.0,0.0,122853.0,20475.500000000004,42757.965179601335,107011.0,0.0,124618.0,24923.6,47415.71247803833,109159.0,245.0,1,2,0,0,0,0,152,132,56.162647025786676,48.13941173638858,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,124638,NeedManualLabel
192.168.175.102-192.168.175.43-50506-80-6,192.168.175.102,50506,192.168.175.43,80,6,2024-11-07 02:41:26.067653,231645,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,19607.589198989834,56.12035658011181,19303.75,56668.52914196412,198516.0,0.0,231604.0,38600.666666666664,78739.07265815788,198516.0,0.0,231604.0,46320.8,86061.32101414666,199892.0,1034.0,1,2,0,0,0,0,152,132,30.21865354313713,25.90170303697468,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,231645,NeedManualLabel
192.168.175.102-192.168.175.43-50475-80-6,192.168.175.102,50475,192.168.175.43,80,6,2024-11-07 02:41:25.027709,251686,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,15539.203610848437,51.651661196888185,20973.833333333332,42479.27535085001,121204.0,0.0,251328.0,41888.0,54491.85797896783,121204.0,0.0,251601.0,50320.2,56772.6048389538,121816.0,1232.0,1,2,0,0,0,0,152,132,27.81243295217056,23.83922824471762,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,251686,NeedManualLabel
192.168.175.102-192.168.175.43-50509-80-6,192.168.175.102,50509,192.168.175.43,80,6,2024-11-07 02:41:26.117749,127920,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,35506.566604127576,101.6260162601626,10660.0,30029.700800737563,104820.0,0.0,127889.0,21314.833333333332,41462.80105066066,104820.0,0.0,127879.0,25575.8,44990.25086282582,105200.0,648.0,1,2,0,0,0,0,152,132,54.721701063164474,46.90431519699812,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,127920,NeedManualLabel
192.168.175.102-192.168.175.43-50620-80-6,192.168.175.102,50620,192.168.175.43,80,6,2024-11-07 02:41:28.642726,275737,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,17121.387409016563,47.146374987760076,22978.083333333332,54453.43625931213,168017.0,0.0,275711.0,45951.833333333336,73146.87470129307,169408.0,0.0,275701.0,55140.2,77200.09843063673,168017.0,573.0,1,2,0,0,0,0,152,132,25.386509608793887,21.75986537896619,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,275737,NeedManualLabel
192.168.175.102-192.168.175.43-50576-80-6,192.168.175.102,50576,192.168.175.43,80,6,2024-11-07 02:41:27.640043,660736,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,7145.06247578458,19.675029058504457,55061.333333333336,142486.87000775215,485738.0,0.0,660699.0,110116.5,194622.03739016815,488210.0,0.0,660708.0,132141.6,210053.3813362689,485738.0,1464.0,1,2,0,0,0,0,152,132,10.594246416117784,9.080782642386671,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,660736,NeedManualLabel
192.168.175.102-192.168.175.43-50648-80-6,192.168.175.102,50648,192.168.175.43,80,6,2024-11-07 02:41:29.051017,129001,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,35209.02938736909,100.7744126014527,10750.083333333334,29058.01339157843,101426.0,0.0,128978.0,21496.333333333336,39837.460946534564,101426.0,0.0,128969.0,25793.8,43127.474684938374,101827.0,227.0,1,2,0,0,0,0,152,132,54.26314524693607,46.51126735451663,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,129001,NeedManualLabel
192.168.175.102-192.168.175.43-50642-80-6,192.168.175.102,50642,192.168.175.43,80,6,2024-11-07 02:41:28.960421,316240,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,14928.535289653426,41.10801922590437,26353.333333333336,65162.76912098772,211456.0,1.0,316226.0,52704.333333333336,88216.37248870906,212719.0,1.0,316203.0,63240.59999999999,93674.52562623416,211456.0,614.0,1,2,0,0,0,0,152,132,22.13508727548697,18.972931950417404,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,316240,NeedManualLabel
192.168.175.102-192.168.175.43-50500-80-6,192.168.175.102,50500,192.168.175.43,80,6,2024-11-07 02:41:25.919980,484307,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,9747.949131439356,26.842478014978102,40358.916666666664,107805.88574964335,367154.0,0.0,484248.0,80708.0,147610.65372390978,368022.0,0.0,484283.0,96856.6,158551.01775548462,367154.0,373.0,1,2,0,0,0,0,152,132,14.453642008065133,12.388836006912971,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,484307,NeedManualLabel
192.168.175.102-192.168.175.43-50661-80-6,192.168.175.102,50661,192.168.175.43,80,6,2024-11-07 02:41:29.274102,2067508,5,5,255.0,529.0,255.0,0.0,51.0,114.03946685248927,529.0,0.0,105.8,236.57599201947775,379.20046742261695,4.836740655900726,229723.11111111112,650232.7058531515,1961309.0,40.0,2067460.0,516865.0,964816.7482567177,1962287.0,393.0,2067457.0,516864.25000000006,964168.8605893939,1961309.0,583.0,1,1,0,0,0,0,112,112,2.418370327950363,2.418370327950363,0.0,529.0,78.40000000000002,177.45121395283078,31488.93333333333,2,2,0,2,9,0,0,0,1.0,78.4,51.0,105.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,255.0,5.0,529.0,64240,64240,1,1,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,2067508,NeedManualLabel
192.168.175.102-192.168.175.43-50629-80-6,192.168.175.102,50629,192.168.175.43,80,6,2024-11-07 02:41:28.770060,135436,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,33536.135148704925,95.98629611033994,11286.333333333334,31399.07690111963,108904.0,0.0,134961.0,22493.500000000004,43334.96894541405,108904.0,0.0,135410.0,27082.0,47097.343109776375,109658.0,494.0,1,2,0,0,0,0,152,132,51.68492867479843,44.30136743554151,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,135436,NeedManualLabel
192.168.175.102-192.168.175.43-50471-80-6,192.168.175.102,50471,192.168.175.43,80,6,2024-11-07 02:41:24.893771,374531,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,10442.39328653703,34.71007740347261,31210.916666666668,70866.48761446137,232629.0,0.0,374463.0,62410.5,93538.38789876593,232629.0,0.0,374489.0,74897.8,99127.15831546873,233350.0,1589.0,1,2,0,0,0,0,152,132,18.690041678792944,16.020035724679666,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,374531,NeedManualLabel
192.168.175.102-192.168.175.43-50671-80-6,192.168.175.102,50671,192.168.175.43,80,6,2024-11-07 02:41:31.342783,107236,7,7,224.0,4821.0,224.0,0.0,31.999999999999996,84.6640419540669,4096.0,0.0,688.7142857142857,1512.3481427111633,47045.76821216755,130.55317244209036,8248.923076923076,28266.232311309603,102316.0,1.0,107056.0,17842.666666666668,41388.654308477664,102316.0,1.0,107191.0,17865.166666666664,41618.97115218812,102813.0,494.0,1,3,0,0,0,0,152,152,65.27658622104518,65.27658622104518,0.0,4096.0,360.35714285714283,1083.9971336282608,1175049.7857142857,2,2,0,4,13,0,0,0,1.0,360.35714285714283,32.0,688.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,3,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,107236,NeedManualLabel
192.168.175.102-192.168.175.43-50585-80-6,192.168.175.102,50585,192.168.175.43,80,6,2024-11-07 02:41:27.842692,212751,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,21348.90082772819,61.10429563198293,17729.25,37471.38723473491,124614.0,0.0,212674.0,35445.66666666667,49137.060285152045,124614.0,0.0,211520.0,42304.0,51224.927632940584,125125.0,1881.0,1,2,0,0,0,0,152,132,32.902313032606195,28.201982599376738,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,212751,NeedManualLabel
